S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,gene
834.0336,719.1476,809.4896,771.1589,967.7986,697.4015,1051.662,546.015,824.6858,826.8551,992.9347,912.1322,843.1257,864.1364,849.7528,827.6262,1014.803,1189.526,997.4684,917.6033,WRNIP1
178.5137,216.9211,144.6729,258.4375,210.7728,157.5859,252.8167,118.45,275.8621,260.8952,254.0065,250.7054,273.5018,282.1782,295.5496,141.6135,212.3532,121.1258,243.038,220.6975,WRN
1998.95,4589.059,1254.254,2789.062,3306.792,2475.871,1101.127,878.4676,1153.4,1228.504,823.3672,1453.849,1577.262,1342.134,1687.714,1742.31,947.8305,547.9159,1547.342,1159.38,WSB1
1886.029,2239.822,2595.735,3533.203,1691.452,2249.311,2198.406,2935.271,1369.32,1358.657,1716.354,1686.417,1489.718,1545.655,1315.329,1821.242,1662.889,3070.894,1755.949,2475.9,WSB2
385.5042,1590.013,196.022,883.4635,281.6159,296.9704,419.6208,835.3148,247.5024,392.5206,1486.128,1059.25,467.0975,473.0473,331.3047,1141.613,813.8846,497.6844,548.8608,633.9863,WSCD1
56.1975,4.1349,106.3983,50.7812,150.4684,4.3109,118.7139,36.9881,175.6365,4.417,89.6088,3.2245,111.0458,73.1573,228.2237,1.1608,88.2083,4.9875,95.1899,11.498,WSCD2
320.3782,45.4835,601.965,244.1406,1300.351,325.2305,4.3968,138.7054,845.9555,5.0059,603.481,4.4337,566.3925,172.7173,1265.12,35.9837,810.6177,15.3188,1371.646,13.0949,WT1
1436.45,2138.359,1226.456,1973.307,1426.815,1702.79,1568.288,1665.786,1391.557,1127.503,1069.447,1308.746,1334.606,1308.031,1453.404,1247.243,1045.431,1642.679,1270.38,1497.932,WTAP
125,61.3868,156.7218,152.0182,324.9415,142.2584,202.803,147.0718,278.7625,98.9399,309.8397,466.7473,235.6052,200.22,320.6542,242.0197,257.2741,175.6323,308.8608,137.6565,WTIP
4400.735,2109.415,4074.766,4880.534,3311.475,977.1285,6761.748,1288.86,3037.383,1720.848,4591.074,931.4792,4078.437,3056.656,3377.33,2394.08,5156.508,3763.448,4005.57,5424.176,WWC1
1895.483,1681.934,1633.837,1739.258,1834.895,655.7299,1726.848,944.5178,1537.544,1642.226,2542.478,1428.053,2266.157,1210.671,1774.439,1966.918,2357.121,961.1685,2099.747,893.6492,WWC2
608.1933,1345.102,590.9418,2343.75,906.3232,1460.903,750.4809,2206.077,1168.869,2263.84,890.9185,2496.977,933.02,1507.151,1049.068,1437.609,749.7703,2092.626,933.1646,1389.66,WWC3
440.6513,277.9898,414.0906,242.1875,548.5948,461.2621,404.2319,594.4518,463.4225,244.1107,681.0271,327.2874,452.1152,327.2827,438.9502,405.1074,587.2384,452.0841,562.0253,304.6967,WWOX
1870.798,2421.12,1965.493,1416.667,2139.344,1012.094,2719.703,1071.334,1736.384,1268.551,2144.408,1434.905,2148.061,1491.749,2163.18,1250.726,2353.446,1070.894,2137.722,1603.011,WWP1
1498.424,1352.735,1484.783,1324.544,1927.986,1063.346,2312.998,961.6909,1574.605,636.3369,2059.969,1503.426,1630.435,1526.953,1793.838,1217.644,1991.22,1454.222,2156.962,1647.087,WWP2
1377.038,1570.833,1634.043,3789.857,912.4122,847.6111,1062.297,1196.174,1444.28,2650.774,1137.763,2324.917,1528.972,1902.943,1211.168,1613.581,1262.121,1173.135,1097.711,1281.489,WWTR1
891.2815,849.8728,987.2993,931.6406,847.7752,999.6408,1211.047,945.3985,932.0013,1040.93,1116.664,1198.307,746.4747,874.0374,955.4964,1426.582,1065.442,1162.095,1102.278,882.1512,XAB2
273.1092,1022.583,121.735,747.7214,483.0211,2818.824,156.9112,681.638,265.5495,486.7491,163.7084,721.4833,515.2761,762.3762,327.501,380.7313,164.9821,354.8272,170.1266,796.2357,XAF1
2702.206,5263.995,3266.715,2763.346,2232.436,3724.584,5262.16,3328.049,3225.91,4572.733,1965.535,2262.394,2449.765,2386.139,2477.368,1579.222,1889.127,3840.399,2050.633,2404.357,XBP1
6.3025,48.028,3.3549,17.2526,1.7564,118.7882,4.9464,136.5037,13.5353,19.7291,2.0679,8.4643,6.463,3.8504,9.5093,8.1254,3.267,6.0563,1.519,35.1327,XCL1
9.4538,68.3842,1.4378,21.4844,2.3419,147.0483,2.1984,62.0872,12.5685,37.1025,0.3446,14.5103,6.7568,13.7514,8.7486,14.5096,3.267,14.2501,2.0253,15.9694,XCL2
8.4034,0.9542,1.4378,10.7422,12.8806,0,73.097,0,18.3693,11.4841,6.2037,18.944,8.2256,6.6007,13.6934,0,1.6335,0.3563,6.5823,0.3194,XG
1688.025,1475.509,1947.28,1430.99,1915.105,1198.419,2179.72,1091.149,1501.773,1368.08,1910.736,1445.788,2288.19,1566.007,1726.512,977.3651,2117.407,1232.276,2069.873,1337.919,XIAP
3.1513,2.8626,6.7098,0.651,18.1499,1.437,7.9692,0.4403,16.4357,0,8.9609,0,16.4512,7.1507,9.5093,0,8.1674,0.3563,13.6709,32.897,XKR4
5.7773,2.5445,10.0647,11.7188,6.4403,7.1848,12.9156,1.321,8.379,8.8339,9.6502,4.0306,7.6381,12.1012,6.086,6.3842,9.8009,1.0688,11.1392,7.9847,XKR6
169.1176,159.9873,181.6439,199.2188,158.0796,263.4415,214.8942,240.4227,188.205,272.3793,193.6929,201.5316,140.1293,162.2662,182.5789,248.4039,164.1654,238.689,149.3671,206.6444,XKR8
14.7059,53.4351,4.7927,13.0208,8.1967,59.8731,17.8621,117.5694,1.6113,8.245,9.6502,14.5103,16.745,20.9021,2.2822,8.7057,11.8428,20.3064,9.6203,25.5511,XKR9
53.0462,22.9008,54.1577,6.8359,123.5363,31.613,129.1564,26.4201,91.5243,3.2391,133.7239,8.8674,120.1528,23.6524,75.6942,29.0192,101.6845,4.6313,128.6076,7.3459,XK
344.0126,201.6539,240.5943,198.5677,310.8899,163.3337,308.6013,151.0348,265.2272,207.3027,415.9917,191.052,320.2115,224.9725,262.0768,136.39,377.7437,175.9886,423.2911,179.177,XPA
1776.786,925.8906,1741.193,1141.276,1200.82,687.3428,1618.851,849.8459,1287.464,1418.139,1517.146,1038.291,1737.074,1117.162,1472.803,994.7766,1965.084,784.4674,1442.532,1828.499,XPC
850.8403,1368.003,1074.527,1458.659,1021.663,1287.511,1186.315,1168.208,1044.473,903.7102,863.3465,1277.307,996.7685,1033.003,919.361,1354.614,1038.489,1695.048,1021.266,1567.559,XPNPEP1
13942.75,13.3588,11951.11,7.8125,6374.122,250.5089,11.2668,14.0907,6680.632,77.7385,6154.748,7.6582,6483.255,1107.811,3375.428,4.6431,9313.323,21.7314,3577.722,37.3685,XPNPEP2
329.6691,319.7519,349.317,257.5846,242.7986,107.1153,228.4968,120.9379,198.1953,271.0954,288.9057,144.4377,338.9307,262.7998,204.6634,165.6181,317.7785,163.3167,244.4759,130.0582,XPNPEP3
2133.403,3021.628,1657.8,2862.956,1913.934,2114.238,2292.663,2660.062,2046.084,2739.105,1883.508,2410.318,2576.968,2802.53,2316.47,2039.466,1869.525,1934.45,1614.177,2365.392,XPO1
595.5882,656.4885,606.7577,762.6953,837.2365,394.2043,965.9247,395.8609,649.0493,860.424,855.7643,625.9573,957.9906,782.7283,795.3595,489.8433,844.1041,387.9587,763.5443,558.6106,XPO4
569.8529,647.5827,579.9185,796.5495,703.7471,976.1705,983.2372,842.3602,782.1463,658.7161,845.0801,682.3861,872.7967,750.275,915.5572,568.7754,822.8688,742.4296,750.3797,1077.617,XPO5
1049.37,1673.982,1225.497,1961.263,1334.309,1986.349,1609.508,1965.214,1284.886,1138.693,1326.9,1038.291,1332.55,1374.037,1416.128,1155.543,1292.905,1326.683,1305.823,2066.763,XPO6
2928.046,1652.354,3160.796,1878.581,2543.911,1231.948,1916.735,808.8948,1851.434,2102.768,2794.761,1667.473,2721.21,2180.418,2112.59,1643.645,3108.116,1117.207,2556.456,1544.244,XPO7
1067.752,1440.204,1104.242,1937.5,1128.806,1251.587,976.0923,2336.856,1108.605,1861.602,1152.507,1221.282,1271.152,1123.762,1187.524,1081.834,1134.865,2141.788,1050.127,1056.857,XPOT
1847.689,1614.504,1908.938,1513.672,1531.03,1077.236,1299.808,1481.286,1338.382,1508.245,1791.832,1331.721,1848.414,1502.2,1524.534,1228.091,1639.612,1587.816,1221.772,1369.219,XPR1
534.6639,770.6743,433.7407,648.4375,550.3513,747.6949,523.7703,674.1524,636.4808,854.2403,552.8175,843.2084,481.4924,657.8658,660.3271,1048.172,588.8719,757.036,644.0506,642.2904,XRCC1
7.3529,37.2137,2.8756,41.3411,16.9789,22.9913,4.9464,25.0991,4.1895,14.7232,7.2376,18.944,9.9882,23.6524,6.086,11.6077,9.3925,8.5501,5.5696,12.7755,XRCC2
65.6513,155.5344,35.9454,121.7448,94.2623,149.9222,86.5622,117.5694,46.729,58.0094,38.2561,90.6892,49.9412,90.209,47.5466,68.4852,52.2716,80.8693,33.4177,76.0145,XRCC3
122.8992,159.9873,82.914,200.8464,98.3607,151.8381,136.8508,300.3082,102.8037,107.1849,118.904,113.2608,111.9271,116.6117,105.7436,161.3465,104.5431,248.6641,100.7595,170.2341,XRCC4
4514.181,4485.051,4687.755,5765.3,4838.408,5219.016,8638.637,7142.228,6368.031,5998.528,5374.806,5057.235,6234.136,6208.471,6024.724,4687.173,5571.414,6035.981,5133.671,6945.104,XRCC5
169.6429,125.3181,128.924,80.0781,95.4333,148.0062,85.7378,227.653,90.5575,103.0624,118.904,89.077,122.2092,94.6095,74.1727,136.9704,119.6529,122.1945,124.557,92.9421,XRCC6BP1
5043.067,5696.883,4883.777,5131.185,4631.148,5373.728,6782.907,6129.458,5626.168,6823.91,4897.122,4950.826,5002.056,4600.11,5187.904,5224.028,4959.265,6153.545,5374.684,5935.198,XRCC6
902.8361,1266.858,860.7716,1665.69,1015.222,967.0698,913.7126,819.9031,1030.616,1384.864,1070.481,1165.659,1284.078,1444.444,1110.688,828.787,985.4007,529.7471,913.9241,1078.256,XRN1
1856.092,2350.509,1627.606,2396.484,1529.274,1696.563,2284.694,2637.605,1924.589,2043.286,1803.205,1534.059,2102.526,1914.742,1939.901,1428.323,1879.326,1712.861,1583.797,2517.74,XRN2
447.8571,440.3785,411.8668,474.2578,456.5984,510.4538,312.2039,468.3399,256.165,457.8121,284.8837,225.8807,461.6216,384.7635,419.4827,610.3308,707.414,667.5561,267.3671,296.6705,XRRA1
873.9496,132.9517,1171.34,92.7734,358.8993,76.1585,15.9384,54.1612,164.6793,187.8681,448.7334,89.077,554.0541,298.1298,201.9779,142.1938,565.1863,112.932,425.8228,99.9686,XYLB
89.8109,320.6107,122.6935,450.5208,222.4824,366.9022,94.5315,203.4346,376.4099,267.9623,219.197,603.3857,326.3807,351.4851,354.8878,241.4393,210.7198,135.0196,196.4557,193.5495,XYLT1
516.2815,668.257,462.9763,942.7083,512.8806,1044.665,1050.838,518.2739,576.8611,601.0012,713.7687,796.453,500.8813,782.7283,673.2598,1217.063,628.0755,1124.332,627.8481,1225.175,XYLT2
371.8487,499.3639,389.6477,632.8125,396.37,382.7087,244.8475,562.3074,354.1734,355.4181,193.3483,327.6904,313.7485,329.4829,326.7402,283.8073,237.2639,475.953,247.5949,347.8141,YAF2
2255.252,1752.226,2361.371,3167.969,3118.267,2415.519,4512.503,2961.251,3390.59,2450.236,3211.442,1945.183,3390.129,3319.582,3574.743,1983.169,2987.647,2126.826,2822.785,1904.195,YAP1
227.9412,333.6514,288.5214,280.2734,203.1616,383.6666,338.0049,666.6667,258.7818,288.8693,195.7608,259.9758,228.5546,178.2178,263.218,232.1532,231.9551,331.6708,215.1899,309.1681,YARS2
872.8992,1312.977,1030.913,1390.95,980.6792,1954.257,1459.742,2473.36,1058.653,1226.148,863.3465,1089.004,1011.751,948.2948,1022.822,1174.695,989.8928,2022.059,1003.544,1504.959,YARS
5316.176,5357.188,5704.769,8085.287,5345.433,9382.349,6071.173,11380.89,5172.092,4830.683,5744.615,5826.28,4829.025,5084.158,5004.945,9915.844,5734.354,6919.131,5617.215,6689.913,YBX1
23.1092,39.1221,33.549,1.9531,9.9532,108.7295,20.6101,179.6565,14.5021,11.1896,12.4074,36.6788,12.6322,4.4004,14.4542,58.0383,21.2353,40.2565,26.3291,26.1899,YBX2
270.4832,245.5471,321.5912,198.2422,169.2037,592.5039,340.2034,619.9912,229.1331,249.7055,165.7763,243.8533,172.4442,190.8691,179.5359,291.3523,234.8137,413.6088,275.443,316.1947,YDJC
456.8803,1146.25,404.4908,2422.34,599.356,1207.731,680.3957,1046.552,657.0802,1728.46,636.9016,1781.012,699.7356,1591.766,789.593,1817.011,566.391,906.6477,441.9797,874.438,YEATS2
498.4244,366.0941,409.7771,262.0443,223.0679,178.6612,252.5419,247.4681,204.6407,190.5183,249.8708,171.3019,268.5076,231.5732,239.2545,182.2403,317.7131,280.7268,302.7848,204.4087,YEATS4
1436.975,1496.819,1862.928,1222.331,1686.768,1059.993,1425.666,1112.726,1524.976,1895.171,1527.83,2428.859,1873.384,1683.168,1581.59,1219.965,1764.574,1244.033,1524.557,1262.862,YES1
1363.971,942.7481,1385.574,756.5104,638.7588,1860.376,782.9074,2020.255,900.7412,613.0742,674.8234,740.4272,583.725,588.0088,652.7197,665.6994,770.1889,1590.31,707.3418,957.5269,YIF1A
365.7405,420.2354,390.5248,340.3711,269.4496,629.8264,434.8502,946.5698,416.2971,267.6472,330.6634,343.7606,243.9894,243.7459,314.6177,418.3285,313.8009,460.7196,279.5291,480.7245,YIF1B
812.5,689.5674,693.9851,658.8542,601.2881,655.7299,902.7205,976.2219,672.8972,373.9694,562.123,571.1407,594.5946,413.0913,664.8916,573.9988,556.6105,779.4799,547.8481,829.4521,YIPF1
959.5588,871.5013,861.7302,921.875,617.096,1102.622,1038.197,1424.483,774.4119,840.106,868.1716,711.8098,550.235,544.0044,623.8113,845.0377,718.3257,1065.55,737.2152,759.8254,YIPF2
2379.727,2588.422,2193.626,2527.018,1836.066,2554.904,2879.088,2398.503,2422.172,3192.874,2229.881,2796.856,1845.77,2221.672,2193.61,2842.136,2134.15,3444.959,1918.987,2714.803,YIPF3
744.7479,752.8626,676.2521,586.9141,558.548,506.2867,721.9016,782.0343,695.1337,858.0683,631.0529,575.1713,685.0764,520.352,616.5843,545.5601,612.9658,500.8906,551.3924,428.3001,YIPF4
1255.252,2085.242,1056.794,2057.292,915.6909,1663.992,1249.794,2622.633,1081.534,2494.994,1012.235,1096.735,1071.093,1364.687,984.0243,1266.976,953.9561,2140.007,909.3671,1149.799,YIPF5
554.0966,552.1628,484.0642,459.9609,330.7963,193.5098,335.5317,377.3668,413.7931,451.119,409.788,263.2003,393.6545,408.6909,354.5074,242.6001,366.3093,244.389,324.557,236.6669,YIPF6
45.1418,55.4135,24.9221,57.7409,52.9157,40.3688,7.6312,46.2219,24.7212,23.3981,6.7861,16.2475,25.9283,15.3135,24.2183,0,13.0107,6.3057,9.2506,12.0314,YJEFN3
1191.702,1367.048,1439.252,1989.583,1574.356,2385.343,1958.78,3853.369,1526.587,1087.456,1591.246,1282.547,1419.506,1212.321,1429.441,1336.042,1691.475,2052.013,1702.278,2309.499,YKT6
1181.723,1117.366,1214.953,1122.721,1682.67,998.6828,1912.339,597.0938,1741.218,1847.468,2234.361,1638.855,2181.551,1927.393,2052.872,1118.978,1893.211,1021.375,2050.633,1334.086,YLPM1
2686.975,3416.667,2835.849,3425.456,2884.66,2629.625,3487.222,2460.59,2995.811,5022.085,2914.699,2986.296,3440.07,3353.135,3049.829,2704.585,2995.406,2842.893,2898.228,2565.968,YME1L1
355.5357,246.1609,584.7017,303.7109,418.0094,209.3162,239.6153,173.9322,214.3087,182.5677,301.8818,341.3946,474.7268,305.8306,276.5006,231.5728,284.5983,153.5447,297.7215,240.1802,YOD1
163.3088,149.2239,158.7827,227.5521,175.4098,159.2097,174.078,88.7891,145.1144,274.7644,212.111,347.3156,189.765,194.0924,172.7615,345.5949,211.7121,179.1486,158.3848,166.7911,YPEL1
1617.122,1951.972,1366.882,2075.521,1151.054,858.3403,1114.317,847.6442,980.6639,2368.669,933.655,1935.107,990.0118,1561.056,1055.534,1240.279,997.6519,1327.04,731.1392,1000.325,YPEL2
1030.987,1238.55,718.9073,989.2578,909.8361,973.2966,834.8447,755.6143,679.3426,873.086,799.9311,1449.416,548.7662,750.275,723.0886,1405.688,769.3721,1317.777,750.8861,1069.632,YPEL3
5.2521,55.9796,3.8342,48.8281,5.8548,43.1086,8.5188,24.2184,6.7676,114.2521,5.5144,122.1282,6.1692,21.4521,8.3682,30.1799,4.9005,28.1439,4.0506,16.2888,YPEL4
4642.857,2580.471,3329.02,1917.643,3141.101,2509.4,3489.145,2620.872,3123.751,2031.508,2814.406,2054.817,3016.157,2079.208,3041.461,1785.258,2907.606,2030.638,2989.367,2082.413,YPEL5
316.2763,341.4631,388.6269,294.5736,316.3349,317.7296,346.1171,362.0476,356.9868,303.616,276.4225,345.3043,339.8913,218.2398,348.0107,258.6941,283.2016,366.6512,374.957,378.699,YRDC
1258.929,1353.053,959.0223,1509.115,1559.719,1149.563,2203.078,939.6742,1281.663,2211.425,1794.934,1768.642,1665.394,1889.439,1640.548,1679.048,1538.336,1400.784,1647.089,1611.954,YTHDC1
612.395,1114.504,678.6485,917.3177,792.1546,790.8035,513.3278,637.6046,632.6136,1071.26,735.8263,691.6566,895.1234,932.3432,705.5915,814.2774,710.975,1185.251,683.5443,847.3379,YTHDC2
952.2059,1286.896,1041.457,987.3047,1125.293,1230.032,1300.082,1107.882,904.9307,602.4735,1113.562,1122.531,1088.425,971.3971,1204.64,784.0975,998.0602,1058.782,1102.278,1545.202,YTHDF1
1390.756,1410.305,1467.529,1415.365,1522.248,1849.838,2312.174,1684.28,1516.919,1558.598,1570.222,1708.988,1613.396,1331.683,1902.244,1480.557,1428.892,1622.373,1668.354,1578.738,YTHDF2
2002.101,1935.433,2117.421,1863.607,2175.059,1381.391,1998.626,1939.674,1978.086,2034.747,2155.092,1665.861,2310.223,2078.108,2132.75,1456.762,2011.23,1114.357,2257.215,1511.986,YTHDF3
6801.996,6631.361,6811.407,6023.763,8381.733,7916.657,9643.034,8653.897,8098.936,5260.601,7320.696,7740.83,7858.402,5892.189,8290.985,4858.967,8287.494,7354.115,7990.38,10016.03,YWHAB
14336.13,12381.36,13161.75,11362.96,11889.34,11191,13985.44,11398.94,9804.383,13045.35,11465.1,10239.42,10222.68,9964.246,10635.22,12328.5,11361.72,14816.89,12142.78,14314.68,YWHAE
2681.723,4974.555,3499.64,5890.3,3731.265,5824.452,3373.454,8960.81,3777.957,3436.396,3128.037,4363.16,3650.999,3513.751,4012.552,4758.561,3315.161,5634.485,3691.646,4475.592,YWHAG
1294.118,4505.089,1368.799,5813.477,1881.733,4926.356,3357.241,4387.494,2739.607,3571.555,1741.168,6783.152,2211.516,3708.471,3271.586,4824.144,1535.886,5234.77,1762.025,5874.514,YWHAH
5952.206,5270.992,5438.294,7207.031,5033.958,5256.855,6451.223,8999.56,5558.169,5297.703,4843.357,4442.967,5282.609,4795.38,5098.136,4697.04,4777.948,5662.273,5099.24,5621.239,YWHAQ
8375,13139.63,8693.506,13736.65,10781.62,15623.52,14269.85,20913.69,11388.66,11018.26,8684.474,12981.06,10660.11,10006.05,11284.52,11164.25,8316.08,10754.9,10412.15,13117.61,YWHAZ
1127.101,1303.435,1116.703,1359.05,1206.675,1290.863,1227.535,938.7935,1179.826,1266.49,1252.8,1231.358,1254.407,1453.795,1349.943,1293.093,1241.041,1149.626,1227.342,1119.138,YY1AP1
1066.702,1155.534,1130.601,1034.18,1143.443,1295.653,1330.036,1360.194,1001.289,1200.236,1198.001,1233.777,1132.197,1101.76,1022.062,1066.744,1148.341,1284.289,1176.203,1010.865,YY1
18.2248,17.4936,8.1476,30.2734,17.5644,17.1237,40.044,14.531,12.7199,36.6225,16.5432,21.3624,19.1863,23.1353,20.5934,13.9292,9.8009,23.4841,12.5063,25.2604,YY2
1202.206,756.9975,1123.412,528.3203,1483.607,476.5896,1355.867,409.9516,1081.212,720.8481,1818.37,812.5756,1472.679,1035.754,914.7965,399.3035,1649.005,587.1037,1583.291,760.4642,ZADH2
455.8824,1252.169,476.8751,1547.2,871.7799,1398.635,379.7582,1663.584,1189.494,1839.517,853.3517,1556.227,1228.801,1932.833,1001.902,951.8282,593.7723,788.7424,629.3671,838.6026,ZAK
13.6555,266.2214,11.0232,129.2318,19.9063,447.8506,2.1984,136.5037,44.7954,96.8787,4.1358,150.7457,41.7156,69.857,41.4606,110.2728,9.8009,33.4877,4.557,128.3942,ZAP70
1614.496,1742.048,1865.325,2325.846,1568.501,2100.826,1687.755,2331.374,1604.019,3201.593,2055.144,2214.716,1548.364,1929.043,1699.886,2413.233,2218.683,2711.792,1903.144,2183.206,ZBED1
11.5546,28.626,10.544,3.9062,14.637,144.1744,28.5793,55.9225,15.4689,5.5948,7.9269,2.4184,9.6945,10.451,12.9327,2.3215,9.8009,2.1375,4.557,97.0941,ZBED2
98.7395,47.0738,182.6024,62.8255,99.5316,46.9405,85.1882,41.8318,106.0264,175.5006,130.9667,68.9238,111.6334,88.5589,96.2343,84.1555,132.7208,55.2191,139.2405,40.243,ZBED3
320.9034,363.5496,328.301,488.2812,327.2834,434.918,616.9277,277.4108,361.2633,360.1296,465.6212,490.1249,435.0764,443.8944,346.9,327.336,356.1001,238.3327,312.9114,420.9541,ZBED4
879.7269,906.1705,609.6334,992.1875,876.4637,611.1843,940.3682,740.2026,583.951,827.7385,851.9731,747.2793,884.2538,778.8779,785.4698,771.9095,703.6243,522.622,775.1899,633.6669,ZBED5
5.2521,73.4733,2.8756,23.112,3.5129,89.0911,0.8244,19.3747,9.3458,22.9682,0,10.8827,11.1633,17.0517,9.8897,15.09,2.0419,7.4813,0.5063,43.1175,ZBP1
577.2059,427.4809,1059.669,630.2083,844.2623,292.1806,718.604,388.3752,861.1022,793.2862,765.8108,534.865,1100.47,927.9428,917.8395,416.715,790.6075,312.4332,1005.063,426.0643,ZBTB10
522.3634,599.6088,607.0213,837.7637,552.4707,514.5587,529.346,834.5487,567.8859,622.4529,563.157,643.4784,720.2203,672.0792,617.4591,446.9066,554.5237,410.8087,514.8051,569.5592,ZBTB11
37.2899,39.6056,33.549,78.776,46.8384,58.5654,64.3034,52.8402,51.8853,62.1319,53.076,58.4442,47.2973,66.4741,54.7737,77.1909,48.5227,78.0192,48.1013,68.3492,ZBTB12
70.3782,97.3282,785.526,783.2031,117.096,98.1918,89.0354,164.6852,830.8089,2314.488,90.9874,88.6739,940.658,1066.557,96.2343,116.657,148.2389,68.0442,123.038,72.8206,ZBTB16
257.3529,343.1934,259.7652,369.4661,310.8899,527.362,323.1657,384.4122,328.0696,448.4688,328.1062,472.3902,256.1692,334.4334,340.0533,484.6198,310.7708,400.0713,350.8861,303.7385,ZBTB17
668.8761,797.0738,576.9998,809.4824,711.1768,730.7197,879.8131,630.3919,739.1073,829.6319,788.5266,870.8948,961.7744,808.9329,875.0019,632.0371,618.2297,589.5404,598.9063,627.5538,ZBTB1
39.3908,59.4784,53.6784,63.4766,36.8852,6.7058,28.0297,17.6134,38.6723,91.2839,82.0265,47.9645,87.8378,70.9571,67.7064,33.6622,72.2818,14.9626,52.6582,38.9654,ZBTB20
462.7101,503.4987,532.9499,431.3151,615.9251,487.1273,632.0418,359.7534,701.2568,617.7856,581.4234,813.7848,550.235,581.9582,643.5907,600.1161,656.6616,603.8475,617.2152,522.8391,ZBTB22
280.1786,361.7844,258.8593,337.2233,340.1639,247.8314,496.2764,306.4993,273.9156,261.7845,487.3583,301.4913,410.9871,337.6953,355.2682,236.7673,360.9188,184.5707,346.9114,318.111,ZBTB24
102.5263,191.4981,66.868,113.1966,83.8056,102.6464,88.986,93.5491,73.068,142.7768,85.2042,100.7215,87.6968,125.0935,77.0521,95.7574,85.0107,65.4079,59.838,66.8576,ZBTB25
105.042,115.458,70.4529,142.5781,96.0187,38.7977,92.6079,38.7494,67.3542,98.6455,89.2642,74.1636,98.7074,116.6117,76.8353,40.0464,80.4492,29.5689,64.3038,48.8665,ZBTB26
221.6387,373.0916,249.7005,379.5573,331.9672,361.1544,310.2501,396.7415,290.3642,235.5713,322.2471,408.7062,367.215,349.835,364.0167,327.9164,271.1588,276.0955,325.5696,336.6355,ZBTB2
453.2563,520.3562,433.2614,649.4141,516.9789,495.749,703.2152,678.1154,532.0657,683.1567,631.0529,799.6775,675.3819,661.1661,620.388,456.1811,545.1761,391.1649,481.0127,526.6717,ZBTB33
232.1429,351.145,305.7752,434.8958,360.6557,276.3741,296.7848,206.0766,283.9188,262.3675,309.4951,440.1451,399.53,375.6876,357.5504,199.6518,245.4313,145.3509,248.1013,287.1303,ZBTB34
