logFC	AveExpr	t	P.Value	adj.P.Val	B
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	-0.17083004707901	-0.0027503044720999	-1.98389122277028	0.0574786296586237	0.087814573089564	-4.81883223379995
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.204199254970494	0.0494398132043411	-1.96732972454827	0.0594557333921777	0.090001798254214	-4.84797908404842
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	-0.187497646993643	-0.0137596991090443	-1.89322259716535	0.0690490127490766	0.103573519123615	-4.97614833728493
KEGG_PYRUVATE_METABOLISM	-0.2165620451266	-0.0141727048773967	-1.81490231618518	0.0806193880613868	0.119839630902061	-5.1075047971204
KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.139099051965322	0.0160239887567621	-1.80514790613404	0.0821709230716356	0.121055377739463	-5.12356296514494
KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.255145534588252	-0.0464488607302608	-1.76465101596137	0.0888884561437286	0.129792878439958	-5.1895039843695
KEGG_SMALL_CELL_LUNG_CANCER	-0.114158944858423	-0.014741575059232	-1.73539526372868	0.0940272299708296	0.135852459790177	-5.23640458048691
KEGG_VIBRIO_CHOLERAE_INFECTION	0.160313660491976	-0.0450868849471074	1.73174871712387	0.0946850477325479	0.135852459790177	-5.24220673267382
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	-0.166967930509187	-0.0180996496229509	-1.71949262616041	0.0969245828564969	0.137866863545879	-5.26163641993598
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.12505607307078	0.0253273139018406	-1.6957513568822	0.101390106193547	0.142986047196028	-5.29895891079828
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.217916310534526	-0.0344406032361977	-1.64321455813004	0.11188887879141	0.156454788140532	-5.38005715596793
KEGG_BLADDER_CANCER	0.133606911962404	-0.0431782041562816	1.60689054000585	0.119665312056143	0.165922491506416	-5.4349099333969
KEGG_CHRONIC_MYELOID_LEUKEMIA	-0.108192036215025	-0.00483562775499756	-1.46529961659905	0.154342329071608	0.210665715492168	-5.63895236433027
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	-0.112551474412536	0.000514003466553921	-1.46476123724873	0.154488191360923	0.210665715492168	-5.63969791128013
KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.127043782760157	-0.0196486538960109	-1.43376769467181	0.163073167984495	0.220549776372472	-5.68222339122869
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.135609716278167	0.0450061490967103	-1.40331435212585	0.171874340530115	0.23056313973552	-5.72324763222388
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.0993911608689684	-0.00446086568030579	-1.37077583068974	0.181688511668668	0.241762938913953	-5.76624013250684
KEGG_GLUTATHIONE_METABOLISM	-0.134204279218492	-0.0272467752070881	-1.35425690151751	0.186836283175074	0.246376210717221	-5.78773114761362
KEGG_HUNTINGTONS_DISEASE	0.133076605315435	-0.0316239912454066	1.35012404263069	0.188141833638605	0.246376210717221	-5.79307248366165
KEGG_NON_SMALL_CELL_LUNG_CANCER	-0.103168366101935	-0.0106441946708833	-1.27617259539154	0.212720359193229	0.276368970605377	-5.88622451998916
